Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
388.873344018189;-0.90728759765625;386.999999022919;388;-0.0004998779296875;1 mA
389.873344015664;-0.90728759765625;387.999999020394;389;-0.000499908447265625;1 mA
390.87334401314;-0.9075927734375;388.999999017869;390;-0.000499847412109375;1 mA
391.873344010615;-0.9075927734375;389.999999015345;391;-0.0004998779296875;1 mA
392.87334400809;-0.9075927734375;390.99999901282;392;-0.00049993896484375;1 mA
393.873344005565;-0.9075927734375;391.999999010295;393;-0.00049993896484375;1 mA
394.873344003041;-0.90789794921875;392.99999900777;394;-0.0005;1 mA
395.873344000516;-0.90789794921875;393.999999005246;395;-0.000499969482421875;1 mA
396.873343997991;-0.90789794921875;394.999999002721;396;-0.000499969482421875;1 mA
397.873343995466;-0.90789794921875;395.999999000196;397;-0.0004998779296875;1 mA
398.873343992942;-0.908203125;396.999998997671;398;-0.000499908447265625;1 mA
399.873343990417;-0.908203125;397.999998995147;399;-0.000499908447265625;1 mA
400.873343987892;-0.908203125;398.999998992622;400;-0.0004998779296875;1 mA
401.873343985367;-0.908203125;399.999998990097;401;-0.000499908447265625;1 mA
402.873343982843;-0.90850830078125;400.999998987572;402;-0.000499908447265625;1 mA
403.873343980318;-0.90850830078125;401.999998985048;403;-0.000499847412109375;1 mA
404.873343977793;-0.90850830078125;402.999998982523;404;-0.00049993896484375;1 mA
405.873343975268;-0.9088134765625;403.999998979998;405;-0.0004998779296875;1 mA
406.873343972744;-0.9088134765625;404.999998977473;406;-0.00049993896484375;1 mA
407.873343970219;-0.9088134765625;405.999998974949;407;-0.00049993896484375;1 mA
408.873343967694;-0.9088134765625;406.999998972424;408;-0.000499969482421875;1 mA
409.873343965169;-0.90911865234375;407.999998969899;409;-0.0004998779296875;1 mA
410.873343962645;-0.90911865234375;408.999998967374;410;-0.000499908447265625;1 mA
411.87334396012;-0.90911865234375;409.99999896485;411;-0.000499908447265625;1 mA
412.873343957595;-0.90911865234375;410.999998962325;412;-0.00049993896484375;1 mA
413.87334395507;-0.909423828125;411.9999989598;413;-0.000499847412109375;1 mA
414.873343952546;-0.909423828125;412.999998957275;414;-0.0004998779296875;1 mA
415.873343950021;-0.909423828125;413.99999895475;415;-0.000499908447265625;1 mA
416.873343947496;-0.909423828125;414.999998952226;416;-0.000499908447265625;1 mA
417.873343944971;-0.90972900390625;415.999998949701;417;-0.0005;1 mA
418.873343942446;-0.90972900390625;416.999998947176;418;-0.000499908447265625;1 mA
419.873343939922;-0.90972900390625;417.999998944651;419;-0.000499969482421875;1 mA
420.873343937397;-0.90972900390625;418.999998942127;420;-0.000499969482421875;1 mA
421.873343934872;-0.9100341796875;419.999998939602;421;-0.00049993896484375;1 mA
422.873343932347;-0.9100341796875;420.999998937077;422;-0.000499908447265625;1 mA
423.873343929823;-0.9100341796875;421.999998934552;423;-0.000499908447265625;1 mA
